lat,lon,estado,nombre,tipo,mas informacion,address
19.3654455,-99.1652481,0,,Edificio,"Grietas dentro del departamento en piso 6, y en todos los pasillos al nivel de las escaleras hay yeso, fisuras de las paredes caídos de grandes tamaños","Av. Popocatépetl 510, Xoco, 03330 Ciudad de México, CDMX, Mexico"
19.4055953,-99.1677714,0,,Edificio,"Demasiadas grietas, siguen metiendo gente aun con el peligro","Tuxpan 25, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4559625,-99.1925131,0,,Edificio,Grietas en departamentos y fachada de Edificio,"Rincoda Lago Superior 46, Tacuba, 11410 Ciudad de México, CDMX, Mexico"
19.4230391,-99.1643976,0,,Edificio,Grietas enormes en pisos escaleras y habitaciones,"Av Chapultepec 328, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.2644672,-99.1165283,0,,Edificio,Se derrumbó el Edificio las bardas de la iglesia y la torre. En la calle había un mercado ambulante,"Avenida Mexico, Ciudad de México, CDMX, Mexico"
19.4230391,-99.1643976,0,,Edificio,Grietas enormes en escaleras pisos muros y habitaciones,"Av Chapultepec 328, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3741395,-99.1745493,0,,Edificio,"Colapsaron dos pisos, actualmente el tercer piso es la planta baja, se requiere atención inmediata","Patricio Sanz, Ciudad de México, CDMX, Mexico"
19.4211714,-99.0519264,0,,Edificio,Grietas y cuartiaduras de las paredes,"Av Chimalhuacán 30, Estado de Mexico, 57210 Nezahualcóyotl, Méx., Mexico"
19.4039058,-99.1703008,0,,Edificio,"Muchas grietas profundas, muros entre Edificios rotos se alcanza a ver el muro del Edificio aledaño. Grietas expuestas en las colums de soporte. Urge que lo revisen por favor. Edificio de 8 pisos.","Culiacan 97, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.3481318,-99.1465726,0,,Edificio,Colapsó de parte del edifico y u casa.,"Escocia, Parque San Andrés, Ciudad de México, CDMX, Mexico"
19.4230391,-99.1643976,0,,Edificio,Daño estructural grietas en pisos muros y escaleras,"Av Chapultepec 328, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.4700815,-99.1724341,0,,Edificio,,"Av. Cuitláhuac 103, San Miguel Amantla, 02500 Ciudad de México, CDMX, Mexico"
19.4448685,-99.1458531,0,,Edificio,"Grietas marcadas en salones de clase, ladrillo desmorodo y pido pasillo agrietado y tiene u inclición hacia abajo que no tenía.","Calle Heroes 121, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.3950877,-99.1572333,0,,Edificio,Hay grietas en las escaleras y dentro de mi departamento,"Diagol San Antonio 1229, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.4448685,-99.1458531,0,,Edificio,"Grietas marcadas en salones de clase, ladrillo desmorodo y pido pasillo agrietado y tiene u inclición hacia abajo que no tenía.","Calle Heroes 121, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.397504,-99.1138324,0,,Edificio,Grietas en casas,"Francisco del Paso y Troncoso 869, Barrio de los Reyes, 08620 Ciudad de México, CDMX, Mexico"
19.3921058,-99.1718005,0,,Edificio,PENT HOUSE DERRUMBADO,"Av. Magdale, Ciudad de México, CDMX, Mexico"
19.3962684,-99.157399,0,,Edificio,Daños por dentro del Edificio como por fuera,"Calle Pitágoras 308, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.362504,-99.0865821,0,,Edificio,"Caída de revestimiento, descuadre y  numerosas grietas","Allende 110, San Pedro, 09000 Ciudad de México, CDMX, Mexico"
19.426546,-99.1705886,0,,Edificio,"Grietas en todo el Edificio, esta el Edificio de esta notaria no. 14 en la deleg. cuauhtemoc recargado en otro, a las paredes se les cayo el yeso sólito se botaba al ir camindo por ahí,  tiene muchas grietas  y Está dañado otro sismo igual o talvez menor no resistirá.","Río Nilo 90, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.411529,-99.1827839,0,,Edificio,Todo el Edificio tiene grietas terribles,"Goberdor José María Tornel 3, San Miguel Chapultepec II Secc, 11850 Ciudad de México, CDMX, Mexico"
19.3427462,-99.1290094,0,,Edificio,Diversas grietas y daños estructurales,"Paseo Alamos 55, Paseos de Taxqueña, 04250 Ciudad de México, CDMX, Mexico"
19.3427462,-99.1290094,0,,Edificio,Diversas grietas y daños estructurales,"Paseo Alamos 55, Paseos de Taxqueña, 04250 Ciudad de México, CDMX, Mexico"
19.4432042,-99.1921972,0,,Edificio,Grietas en los balcones,"Lago Hielmar 103, Cuauhtémoc Pensil, 11490 Ciudad de México, CDMX, Mexico"
35.1390621,-106.5857881,0,,Edificio,Grieta entre casas (separación),"5100 San Mateo Blvd NE, Albuquerque, NM 87109, USA"
19.3000111,-99.1095317,0,,Edificio,"Fugas de agua, grietas en el piso y levantamiento de azulejos en la planta baja.","Anáhuac 15, El Mirador, 04950 Ciudad de México, CDMX, Mexico"
19.4078053,-99.081616,0,,Edificio,"Se separo barda y hay riesgo de colapso, hay menores y no quieren que entre p.c","Calle 77 71, Puebla, 15020 Ciudad de México, CDMX, Mexico"
19.2805897,-99.1322681,0,,Edificio,Grietas y pequeños derrumbes,"Rincón Sur 15, Bosque del Sur, 16010 Ciudad de México, CDMX, Mexico"
19.4314221,-99.1493526,0,,Edificio,Grietas,"Ayuntamiento 142, Colonia Centro, Centro, 06000 Ciudad de México, CDMX, Mexico"
19.2877345,-99.1623562,0,,Edificio,Caída de fachada,"Miguel Hidalgo, Ciudad de México, CDMX, Mexico"
19.3470377,-99.2137268,0,,Edificio,Chistorras,"Camino Real de Mis 17, Lomas de los Ángeles Tetelpan, 01790 Ciudad de México, CDMX, Mexico"
19.427125,-99.1569961,0,,Edificio,Grietas en escaleras de emergencia. Grietas en muros de departamentos,"Berlín 29, Juárez, 06600 Juárez, CDMX, Mexico"
19.4101503,-99.175308,0,,Edificio,Fuertes grietas en la escturctura,"Av. Tamaulipas 117, Hipódromo Condesa, 06170 Ciudad de México, CDMX, Mexico"
19.4316092,-99.1680747,0,,Edificio,grietas fuertes y se cayeron algunos muros,"Río zas 78, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.3816723,-99.184138,0,,Edificio,Techos y paredes cuarteados,"Avenida Patriotismo 635, Cd de los Deportes, 03710 Ciudad de México, CDMX, Mexico"
19.3519223,-99.1598777,0,,Edificio,Colapsó la fachada y el tercer nivel,"Cuauhtémoc 75, Del Carmen, 04100 Ciudad de México, CDMX, Mexico"
19.3871109,-99.1922417,0,,Edificio,Grietas en paredes de Edificio,"Toltecas 183, San Pedro de los Pinos, 01180 Ciudad de México, CDMX, Mexico"
19.3340837,-99.1772014,0,,Edificio,"Grietas que atraviesan la pared, piso y techo","Filosofía y Letras 21, Copilco Universidad, 04360 Ciudad de México, CDMX, Mexico"
19.4139828,-99.1362551,0,,Edificio,Transformador a punto de caerse,"Calle José Tomás Cuéllar' 120, Obrera, 06800 Ciudad de México, CDMX, Mexico"
19.4811894,-99.1952541,0,,Edificio,"Hubieron fugas de agua y gas, así como grietas en varias paredes","Centeotl 341, Sta Lucia, 02760 Ciudad de México, CDMX, Mexico"
19.4466208,-99.1378897,0,,Edificio,Transformadora por caerse,"González Bocanegra 10, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.417237,-99.1667733,0,,Edificio,Grietas,"Av. Álvaro Obregón 255, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3392532,-99.1825435,0,,Edificio,Varias cuarteaduras y grietas y algunos yesos y azulejos caídos,"Avenida Universidad 1953, Copilco Universidad, 04310 Ciudad de México, CDMX, Mexico"
19.3339007,-99.240356,0,,Edificio,Grietas en todos los pisos y Edificios,"Av de las Torres 805, San José del Olivar, Reserva Ecológica Torres de Potrero, 01770 Ciudad de México, CDMX, Mexico"
19.4101754,-99.0984884,0,,Edificio,Barda dañada y a punto de derrumbarse,"Av. del Taller 791, Pino, Jardín Balbue, 15900 Ciudad de México, CDMX, Mexico"
19.4101754,-99.1697135,0,,Edificio,"Muros derrumbados dentro del departamento, grietas grandes dentro y fuera, vidrios rotos y muchos daños.","Av México 117, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.4555964,-99.2112804,0,,Edificio,Grietas en la pared pegada al techo,"Calz México-Tacuba 1501, Argenti Poniente, 11230 Ciudad de México, CDMX, Mexico"
19.4094607,-99.1734524,0,,Edificio,1 grieta,"Saltillo 29, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.4232971,-99.1307347,0,,Edificio,Derrumbe parcial de departamentos en Unidad Habitaciol e inclición de Edificio aledaño en donde hay u maquila de ropa,"Fray Servando Teresa de Mier 273, Tránsito, 06820 Ciudad de México, CDMX, Mexico"
19.4343038,-99.1457598,0,,Edificio,grietas y cuarteaduras en paredes y escaleras,"Revillagigedo 18, Colonia Centro, Centro, 06000 Ciudad de México, CDMX, Mexico"
19.4014062,-99.0932688,0,,Edificio,Coarteaduras en pared,"Resi 239, Granjas México, 08400 Ciudad de México, CDMX, Mexico"
19.3505613,-99.0328062,0,,Edificio,Grietas en paredes,"Felipe Ángeles 86, Zo Urba Ejidal Santa María Aztahuacan, 09570 Ciudad de México, CDMX, Mexico"
19.4217412,-99.1453697,0,,Edificio,Barda caída,"Dr. Andrade & Calle Dr Liceaga, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.418698,-99.1769947,0,,Edificio,Fracturas en muros de fachada del Edificio de los departamentos y fractura en el muro colindante al siguente Edificio,"Zamora 31, Condesa, 06140 Ciudad de México, CDMX, Mexico"
19.4505717,-99.0491874,0,,Edificio,Grietas presentadas en la habitación de la coci y u grieta con posición de 45 en escalera de entrada al primer piso,"Lago 4 Millones 12, Cd Lago, 57180 Nezahualcóyotl, Méx., Mexico"
19.058649,-98.2220226,0,,Edificio,El Edificio del nivel bachillerato del liceo británico de México en la ciudad de puebla tiene daños considerable es un colegio,"Av 2 Pte 3314, Amor, 72140 Puebla, Pue., Mexico"
19.3348346,-99.2347169,0,,Edificio,el techo del baño tiene grietas y desprendimientos y un pared del comedor u fisura,"Roberto Ríos Elizondo, San José del Olivar, 01770 Ciudad de México, CDMX, Mexico"
19.4366475,-99.1879712,0,,Edificio,Grietas,"Hegel 129, Polanco, Polanco V Secc, 11560 Ciudad de México, CDMX, Mexico"
19.3970008,-99.1538364,0,,Edificio,Grietas en áreas comunes y en Departamentos,"Xochicalco 121, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.4435364,-99.1482116,0,,Edificio,Grietas muy marcadas y marquesi ba punto de colapso pone en peligro a persos que camin sobre la banqueta frente al inmueble y construcciones colindantes. Ayuda,"Calle de Carlos J. Meneses 187, Buevista, 06350 Ciudad de México, CDMX, Mexico"
19.270189,-99.213321,0,,Edificio,Se calleron los puentes entre Edificios del Tecnologico de monterret ccm,"Puente, Cruz del Farol, 14248 Ciudad de México, CDMX, Mexico"
19.4477621,-99.086824,0,,Edificio,Grietas y piso abierto,"Av 555 19, San Juan de Aragón II Secc, 07969 Ciudad de México, CDMX, Mexico"
19.3970008,-99.1538364,0,,Edificio,Después del sismo se abrió u grieta a lo largo de las escaleras que conectan la entrada y el primer piso.,"Xochicalco 121, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.43788,-99.1348194,0,,Edificio,Grieta profunda,"Belisario Domínguez 74, Centro Histórico, Centro, 06000 Centro, CDMX, Mexico"
19.3591698,-99.2704555,0,,Edificio,"Grietas al
Parecer no estructurales","Av Sta Fe 482, Santa Fe, Contadero, 05349 Ciudad de México, CDMX, Mexico"
19.4915432,-99.1335846,0,,Edificio,Separación total,"Av. Montevideo 363, Lindavista Sur, 07300 Ciudad de México, CDMX, Mexico"
19.0530921,-98.2237564,0,,Edificio,Derrumbe de techo total,"Petlalcingo 100, La Paz, 72160 Puebla, Pue., Mexico"
19.4142521,-99.1640235,0,,Edificio,"Grietas en todo el edifico, se cayeron azulejos","Calle Querétaro 207, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
18.9757522,-99.2458496,0,,Edificio,Grietas en Edificio,"Avenida Universidad 708, Torres de la Universidad, 62100 Cuervaca, Mor., Mexico"
19.4219533,-99.1688904,0,,Edificio,U grieta entre venta y pared,"Valladolid 3, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.45192,-99.0686756,0,,Edificio,"Grietas en fachada, un cuarto y el baño con afectaciones medias.","Av. 609 91, San Juan de Aragón III Secc, 07970 Ciudad de México, CDMX, Mexico"
19.3521228,-99.186678,0,,Edificio,Grietas en la torre norte del Edificio.,"Av. Insurgentes Sur 1971, Guadalupe Inn, 01020 Ciudad de México, CDMX, Mexico"
19.45787,-99.1410681,0,,Edificio,Grietas en planta baja y escaleras,"Cda. España 2, San Simón Tolhuac, 06920 Ciudad de México, CDMX, Mexico"
19.1117934,-99.5365338,0,,Edificio,Se calló u barda frente a u escuela y aplastó un vehículo,"Sta Maria Jajalpa, 52320 Santa María Jajalpa, Méx., Mexico"
19.4127681,-98.9993539,0,,Edificio,Daño estructurales,"Calle las Isabeles 394, Benito Juárez, 57000 Nezahualcóyotl, Méx., Mexico"
19.3665965,-99.1809816,0,,Edificio,Edificio todo agrietado,"Av. Insurgentes Sur 1524, Crédito Constructor, 03940 Ciudad de México, CDMX, Mexico"
19.3825188,-99.2267081,0,,Edificio,"Hay un árbol dentro de mi domicilio y se deladeo con el sismo, esta por caer sobre mi casa que es de techo de lámi de asbesto tel 55 7745 2741","Calle Cañada Verde 9, Cañada 2da Secc, Ciudad de México, CDMX, Mexico"
19.3095315,-99.1745446,0,,Edificio,Edificio 30 afectado por grietas,"Av. del Iman 660, Ajusco, 04700 Ciudad de México, CDMX, Mexico"
19.3070856,-99.126825,0,,Edificio,"Grietas en el Edificio, departamentos y estaciomiento","Rancho Miradores 112, Girasoles III, 04920 Ciudad de México, CDMX, Mexico"
19.3991286,-99.1494383,0,,Edificio,"Fachada cuarteada, desprendimiento parte de fachada, cuarteaduras en interior departamento 2 muy evidentes.","Mitla 23, rvarte Oriente, 03020 Ciudad de México, CDMX, Mexico"
19.3962607,-99.1558941,0,,Edificio,Grietas grandes y derrumbe parcial en el Edificio del Servicio ciol del Empelo,"Avenida Cuauhtémoc 614, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.3656674,-99.1387516,0,,Edificio,Grietas en la pared derecha,"Malintzin 15, Portales Oriente, 03570 Ciudad de México, CDMX, Mexico"
19.433517,-99.1731067,0,,Edificio,Grietas en la última losa (azotea) y la caída de un pedazo de muro en los cuartos de la azotea,"Gutemberg 53, Verónica Anzúres, 11300 Ciudad de México, CDMX, Mexico"
19.4861052,-99.2465293,0,,Edificio,muros agrietados en salones de clase,"Av. Alcanfores y San Juan Totoltepec s/n, Santa Cruz Acatlan, 53150 ucalpan de Juárez, Méx., Mexico"
19.3650275,-99.1637357,0,,Edificio,Grietas fuertes en Edificio.,"Eje 8 Sur, Sta Cruz Atoyac, Ciudad de México, CDMX, Mexico"
19.4780467,-99.1797661,0,,Edificio,"Grietas en techo y paredes, también en las escaleras del Edificio","Calle Nopatitla 55, Sta Maria Manilco, 02050 Ciudad de México, CDMX, Mexico"
19.5115936,-99.0814426,0,,Edificio,Se derrumbo barda frontal de u casa dejandola susceptible de que cualquier perso ingrese en un acto de rapiña,"Físicos 12, San Jose Xal, 55347 Ecatepec de Morelos, Méx., Mexico"
19.4381646,-99.1771644,0,,Edificio,GRIETAS MUCHAS,"Bahía Santa Barbara 20, Verónica Anzúres, 11300 Ciudad de México, CDMX, Mexico"
19.3473728,-99.1323828,0,,Edificio,Se cayó u barda por completo,"Av. Cerro de las Torres, Ciudad de México, CDMX, Mexico"
19.2407249,-98.8941696,0,,Edificio,Se calló u barda de la escuela Albert Einstein.,"Paseo de Chalco Norte, La Conchita, 56600 Chalco de Díaz Covarrubias, Méx., Mexico"
19.4780467,-99.1797661,0,,Edificio,"Grietas en paredes dedepartamentos  planta baja, derrumbe de un muro en cubo de escaleras, derrumbe ligero de elementos de fachada y acabados","Calle Nopatitla 55, Sta Maria Manilco, 02050 Ciudad de México, CDMX, Mexico"
19.4414809,-99.1631713,0,,Edificio,estructutral tiene grietas vidrios rotos,"Joaquin Garcia Icazbalceta 63, San Rafael, 06470 Ciudad de México, CDMX, Mexico"
19.3650094,-99.1940498,0,,Edificio,Múltiples fracturas en la construción,"Invierno 14, Merced Gómez, 01600 Ciudad de México, CDMX, Mexico"
19.4232431,-99.1360166,0,,Edificio,Grietas y daños en puertas corredizas de vidrio.,"Cjon. San Salvador El Verde 21, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico"
19.3819388,-98.9907314,0,,Edificio,Grietas importantes en la parte baja de la casa,"Pte. 19 306, La Perla, 57820 Nezahualcóyotl, Méx., Mexico"
19.4755737,-99.2342836,0,,Edificio,Se daño y cayó algo de plafon,"Av.juárez 33, ucalpan Centro, 53000 ucalpan de Juárez, Méx., Mexico"
19.6235982,-99.1686751,0,,Edificio,Grieta en marco de la puerta,"Isidro Fabela 405, Cocem, 54945 Buevista, Méx., Mexico"
19.4111848,-99.078565,0,,Edificio,"Grietas en las paredes se han ido callendo cachos, grietas en escaleras y en la azotea donde están los ticos de agua ya está muy dañado","Alberto Braniff 29, Aviación Civil, 15740 Ciudad de México, CDMX, Mexico"
19.4719655,-99.1353538,0,,Edificio,Grietas de gran magnitud Edificio de 15 pisos de departamentos,"Av. Insurgentes Nte., Ciudad de México, CDMX, Mexico"
19.3933312,-99.0572412,0,,Edificio,Pequeñas grietas en el piso,"Av Central, Tepalcates, 09210 Ciudad de México, CDMX, Mexico"
19.3247132,-99.0835878,0,,Edificio,Grietas graves en los Edificios,"Av. 11 392, Área Federal Panteón Civil San Nicolás Tolentino, 09850 Ciudad de México, CDMX, Mexico"
16.325979,-95.2514944,0,,Edificio,Callo gran parte,"Reforma 1, Lieza, 70760 Tehuantepec, Oax., Mexico"
19.3472969,-99.1254387,0,,Edificio,Daño severo en fachada y colums,"Paseo de los Nogales 29, Paseos de Taxqueña, 04250 Ciudad de México, CDMX, Mexico"
19.3340837,-99.1772014,0,,Edificio,Grietas en paredes.,"Filosofía y Letras 21, Copilco Universidad, 04360 Ciudad de México, CDMX, Mexico"
19.4072709,-99.1473665,0,,Edificio,Los Edificios cuarteados,"Dr. Igcio Morones Prieto 85, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.4298502,-99.1597041,0,,Edificio,"La fachada está muy agrietada, se cayeron pedazos enteros de concreto y rompieron ventas","Roma 52, Juárez, 06600 Ciudad de México, CDMX, Mexico"
18.9233981,-100.2974503,0,,Edificio,Muchas grietas techo pared,"Av. 16 de Septiembre, Luvianos, Méx., Mexico"
19.4417099,-99.1451067,0,,Edificio,Grietas y aberturas en todo el Edificio departamental,"Pedro Moreno, Ciudad de México, CDMX, Mexico"
19.5007408,-99.2438875,0,,Edificio,Derrumbe total,"Mariano Azuela 55, Cd. Satélite, 53100 ucalpan de Juárez, Méx., Mexico"
19.2904159,-99.1549331,0,,Edificio,Grietas largas y diagoles en muros,"Vasco de Quiroga 184, Belisario Domínguez Secc 16, 14080 Ciudad de México, CDMX, Mexico"
19.3573836,-99.1601452,0,,Edificio,Grietas en el sótano y estaciomiento PB,"Vie 71, Del Carmen, 04100 Ciudad de México, CDMX, Mexico"
